created_date,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disabil,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean
2017-01-19 00:00:04.088386+00,0,0,0,2,7,0.540540541,0.013513514,0,0,0.148648649,0.5,0.013513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,i wouldnt hold my breath trump is a racist
2017-01-19 14:19:22.578539+00,0,0,0,1,0,0.838709677,0.032258065,0.096774194,0,0,0.725806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,absolute nonsense garbage
2017-01-19 15:59:16.770850+00,0,0,0,0,0,0.629032258,0,0,0,0.048387097,0.629032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,hey loser spelling thats all you have typical empty left wing reply when you cant win the argument
2017-01-20 01:39:24.119701+00,0,0,1,0,1,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0,10,10,you need serious mental help
2017-01-20 19:59:12.837832+00,1,0,0,3,3,0.642857143,0.014285714,0.014285714,0,0.042857143,0.628571429,0.042857143,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,wish i was there to protest this illegitimate evil racist president
2017-01-21 18:35:42.572696+00,0,0,0,5,2,0.98552403,0.171974522,0.885350318,0.002316155,0.001158078,0.904458599,0.001737116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727,my god but you are full of crap
2017-01-21 21:29:24.368490+00,0,0,0,1,0,0.6,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,methinks your are not too smart
2017-01-22 01:18:49.367399+00,1,0,0,0,3,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,of course not thats why it is useless
2017-01-22 02:16:42.960579+00,0,0,0,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,trump is just plain delusional or maniacal probably both actually
2017-01-22 09:04:14.497656+00,0,0,0,0,0,0.689655172,0.034482759,0.017241379,0,0,0.689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,you are a fascist your glass is full
2017-01-22 15:08:48.396542+00,7,1,0,1,0,0.7625,0.05,0.3125,0.8,0.0125,0.35,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,did nobody think to make a penis shaped hat for trump to wear
2017-01-23 01:27:55.391560+00,0,0,0,6,2,0.571428571,0,0.014285714,0,0,0.557142857,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,nothing worse than a sore loser
2017-01-23 17:48:56.669931+00,4,0,1,0,0,0.9,0.1,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,we could make a killing
2017-01-23 18:05:41.225121+00,0,1,1,1,0,0.741935484,0.032258065,0.241935484,0.35483871,0.016129032,0.564516129,0.016129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,are you a pussy grabber too
2017-01-24 00:19:23.747119+00,0,0,0,4,0,0.7,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,no because a fact is the truth what horrible people they are
2017-01-24 02:10:17.580366+00,0,1,0,0,0,0.6,0.1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,pence is a snake
2017-01-24 03:39:43.240632+00,0,0,0,4,0,0.8125,0.0375,0.225,0,0,0.8125,0.2875,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,6,80,toss the jerk in jail
2017-01-24 06:13:50.505879+00,0,0,0,2,0,0.5875,0,0.0375,0,0.0125,0.575,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,what a horrible bias story how does trash talk like this make it to print
2017-01-24 18:09:25.952823+00,0,0,0,0,3,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,the liar here is you
2017-01-25 06:43:47.113636+00,1,0,0,3,0,0.690140845,0.028169014,0.070422535,0,0.014084507,0.690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,your links are always garbage so i stopped following them once you lose credibility you cant regain it
2017-01-25 20:46:41.399512+00,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,silly observation based on ignorance and superiority complex
2017-01-25 23:56:16.055400+00,0,0,0,4,0,0.826086957,0,0.130434783,0,0.028985507,0.797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,a lying pig
2017-01-26 17:20:28.108466+00,3,1,0,8,0,0.974358974,0,0.076923077,0,0,0.948717949,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,because he is a moron
2017-01-27 03:32:26.041404+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,liar in chief
2017-01-27 14:42:53.190079+00,0,0,0,8,0,0.7,0.1,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,time to vote in the death penalty and start removing some evil from this earth
2017-01-27 16:34:22.192555+00,0,0,0,4,1,0.583333333,0,0,0,0.027777778,0.597222222,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,72,she was a very creepy woman
2017-01-27 18:13:40.515903+00,0,0,0,0,0,0.7,0.1,0,0,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,everyone single one of them needs to be shot multiple times
2017-01-27 19:47:05.522546+00,0,0,0,1,0,0.71875,0.046875,0.03125,0,0.203125,0.703125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,she is an example of what a nasty woman is
2017-01-29 07:22:54.386469+00,0,0,0,0,0,0.885714286,0.128571429,0.8,0,0.014285714,0.385714286,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,take your damn phone out of your ear in court
2017-01-31 01:08:12.150907+00,0,0,0,0,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,you dont have enough of a brain to make a cogent argument
2017-01-31 15:49:30.697611+00,0,0,0,0,0,0.790697674,0.023255814,0.023255814,0,0,0.744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,joe miller is certifiably insane
2017-01-31 23:44:10.241148+00,0,0,0,0,0,0.605263158,0.026315789,0.013157895,0.013157895,0.065789474,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,you lack the mental capacity to be a ham sandwich
2017-02-01 08:35:28.680611+00,1,0,0,0,0,0.7875,0.075,0.775,0.025,0.025,0.4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,coast guard more of that damn federal overreaching
2017-02-01 13:05:56.311876+00,0,0,0,5,1,0.732142857,0,0.035714286,0,0.017857143,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,who do you think you are coming into my country and telling me how to act disgusting
2017-02-01 13:59:06.229504+00,0,0,0,0,2,0.564516129,0.016129032,0.032258065,0,0.016129032,0.564516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,your post is scurrilous and degenerate
2017-02-01 18:50:35.255337+00,0,0,0,0,0,0.5875,0.0125,0.3375,0.375,0.025,0.4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,you sound just like an addict in denial pussy grabber fan
2017-02-01 19:28:34.485040+00,0,0,0,0,0,0.606060606,0.060606061,0.393939394,0.46969697,0.015151515,0.424242424,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,go away pussy grabber fan
2017-02-01 20:28:46.839321+00,0,0,0,2,7,0.557142857,0,0.042857143,0,0.014285714,0.557142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,another disgraceful politician
2017-02-01 22:48:56.780200+00,0,0,0,2,3,0.833333333,0.013888889,0.166666667,0,0.166666667,0.805555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,better a left wing sheep than a right wing moron whose vision of canada is frightening
2017-02-01 23:57:39.843628+00,1,0,0,2,0,0.818181818,0.075757576,0.151515152,0,0.015151515,0.787878788,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,dirty rotten liar give me back my vote
2017-02-02 01:18:59.387774+00,1,0,0,1,0,0.772727273,0.03030303,0.212121212,0,0,0.742424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,i am a moron
2017-02-02 03:38:54.937489+00,4,0,0,1,1,0.6125,0,0.0125,0,0.4375,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,i presume you are posting from us right since this canada is so horrible
2017-02-02 09:31:02.008794+00,0,0,0,0,0,0.731343284,0.014925373,0,0,0,0.746268657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,and just plain ignorant
2017-02-02 12:22:12.970492+00,0,0,1,2,0,0.791044776,0.029850746,0.074626866,0,0,0.791044776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,dirty rotten liar give me my vote back
2017-02-02 15:29:12.152339+00,0,0,0,0,0,0.585714286,0,0.057142857,0,0.014285714,0.528571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,dumb way to end the deal
2017-02-02 17:56:09.663505+00,0,0,0,0,0,0.594594595,0.027027027,0.243243243,0.013513514,0,0.405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,cant write crap without rap
2017-02-02 18:36:15.203373+00,0,0,0,1,1,0.657142857,0.014285714,0.3,0.1,0.028571429,0.571428571,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,our prime minister is a cuck
2017-02-03 19:25:23.408965+00,0,0,0,1,0,0.6,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,6,10,good one black
2017-02-03 20:21:28.024342+00,1,0,1,2,0,0.651515152,0,0.015151515,0.015151515,0.015151515,0.590909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,just ignore the pompous buffoon
2017-02-03 21:14:36.246360+00,0,0,0,0,1,0.818181818,0,0,0,0,0.840909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,you are the incompetent one
2017-02-03 21:25:00.991658+00,0,0,1,0,0,0.863636364,0.060606061,0.272727273,0,0,0.636363636,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,go to hell
2017-02-03 23:36:26.326621+00,0,0,0,4,0,0.8,0.2,0,0,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,we live in a sick society
2017-02-04 09:22:13.182748+00,0,0,0,0,0,0.65,0,0.0125,0,0.1,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,you are such a racist
2017-02-05 14:28:04.109615+00,0,0,0,0,0,0.8,0.016666667,0.033333333,0,0.016666667,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,you are clearly a nut job needing help
2017-02-05 19:36:39.370837+00,0,1,1,0,0,0.853658537,0.073170732,0,0,0,0.853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,critical i think you are a loser
2017-02-06 20:59:05.684138+00,0,0,0,0,0,0.796296296,0.018518519,0,0,0,0.018518519,0.814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,do it or hell kill you i suppose
2017-02-07 01:18:42.938713+00,0,0,0,11,1,0.728571429,0.014285714,0.085714286,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,bell media is garbage and paying for satellite or cable is a waste of money
2017-02-07 17:10:27.281857+00,0,0,0,6,0,0.955555556,0,0.288888889,0,0,0.888888889,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,an idiot leading a pack of same
2017-02-07 19:42:39.242733+00,1,0,0,0,0,0.671428571,0.057142857,0.214285714,0.085714286,0,0.542857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,shut up a hole
2017-02-07 20:08:46.888237+00,0,0,0,0,0,0.697368421,0.026315789,0.065789474,0.223684211,0.013157895,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,yeah just ask brock turner rapist
2017-02-08 21:23:33.567589+00,0,0,0,0,0,0.7,0.2,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,what a pathetically immature response
2017-02-09 07:57:28.926441+00,0,0,0,0,0,0.833333333,0,0,0,0,0.833333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,what a reptilian woman
2017-02-09 14:56:31.282594+00,0,0,0,2,0,0.779661017,0.016949153,0,0,0.050847458,0.779661017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,you are sick in the head get some help
2017-02-10 00:03:03.685740+00,0,0,0,0,0,0.701754386,0,0,0,0,0.701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,move to a non nanny state then loser
2017-02-10 20:23:07.316555+00,0,0,0,1,0,0.706896552,0.034482759,0.017241379,0,0,0.689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,loser and a whiner
2017-02-11 04:01:37.537820+00,0,0,0,0,1,0.868421053,0.092105263,0.315789474,0.210526316,0.013157895,0.881578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,you are a heartless ass
2017-02-11 15:42:47.698365+00,0,1,2,0,1,0.878787879,0.075757576,0.075757576,0.03030303,0.242424242,0.848484848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,such a nasty woman
2017-02-11 23:52:16.312749+00,0,0,0,6,0,0.636363636,0,0,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,junior is inept and is not qualified to lead anything sorry and you know it
2017-02-12 02:20:54.738307+00,0,0,0,0,0,0.851851852,0.037037037,0.111111111,0,0,0.833333333,0.148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,now trump will want to fire some off you know he will its what an idiot would do
2017-02-12 14:08:40.548775+00,0,0,0,0,0,1,0.1,0.86,0.04,0.02,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,pack up bitch
2017-02-12 15:14:16.020154+00,0,0,0,0,0,0.960526316,0.131578947,0.855263158,0.802631579,0.052631579,0.5,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,ass hole little girl
2017-02-13 05:41:57.151266+00,0,0,0,7,0,0.8,0.0375,0.2875,0.225,0,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,could you be a bigger ass
2017-02-13 20:08:22.830553+00,0,0,0,1,1,0.836065574,0.016393443,0.032786885,0.032786885,0.245901639,0.819672131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,such a nasty woman
2017-02-14 17:04:56.513224+00,0,0,0,2,0,0.7,0,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,that was terrible trash
2017-02-14 20:16:53.980910+00,0,0,0,0,0,0.6,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,damn right they have to pay up
2017-02-14 23:19:29.686796+00,0,0,0,0,0,0.8,0.057142857,0.285714286,0,0.042857143,0.785714286,0.014285714,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,10,70,this chick is crazy
2017-02-15 00:05:22.246100+00,0,0,0,0,0,0.567567568,0.027027027,0.081081081,0.013513514,0.027027027,0.540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,you must be a retired military puke to say that
2017-02-15 01:30:37.614696+00,0,0,0,0,1,1,0,0,0,0,0.166666667,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,if only someone would purge you
2017-02-15 14:12:28.983645+00,0,0,0,0,0,0.681818182,0.045454545,0.075757576,0.015151515,0.136363636,0.621212121,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,terrorist right wing political trash each trying to destroy the country
2017-02-15 16:47:18.216724+00,0,0,0,3,0,0.787878788,0.015151515,0.272727273,0,0,0.727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,i dont need to listen to this sanctimonious crap
2017-02-15 17:24:43.925975+00,0,0,0,3,1,0.712121212,0,0.075757576,0,0,0.696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,what a ridiculous comment
2017-02-15 22:01:24.507542+00,0,0,0,0,0,0.940491591,0.130659767,0.002587322,0,0.003234153,0.020051746,0.930142303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,shoot the messenger
2017-02-15 22:40:39.738500+00,3,0,0,3,5,0.684210526,0,0.01754386,0,0.01754386,0.701754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,wow major sore loser
2017-02-17 16:00:00.288776+00,3,0,14,24,35,0.9,0,0.1,0,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,lame time to come up with another useless saying
2017-02-18 05:42:13.714633+00,0,0,0,1,0,0.528571429,0.014285714,0.042857143,0.5,0.157142857,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,i would hate to be hired for my religion my genitals or my ancestry
2017-02-18 12:02:16.911258+00,0,0,0,8,0,0.8,0.1,0.8,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,so what did she say report the news damn it dont just refer to it
2017-02-18 14:53:11.024137+00,0,0,0,1,3,0.6,0,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,harper was an embarrassment and a disaster happy to see the last of him
2017-02-18 17:57:25.047068+00,0,0,0,0,0,0.8,0.1,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,10,10,the left is mental illness
2017-02-19 03:59:14.674742+00,0,0,0,0,0,0.833333333,0,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,silly approach and not in our best interest
2017-02-19 19:36:03.087044+00,0,0,0,0,1,0.7,0,0.1,0,0,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,why not a human head on the table with an apply in its mouth totally sick
2017-02-20 14:43:55.896520+00,0,0,0,0,0,0.628571429,0.028571429,0,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,your bigotry is disgusting
2017-02-21 03:33:43.544487+00,0,0,0,0,0,0.696969697,0.060606061,0,0,0.681818182,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,66,oh let me guess black people right
2017-02-21 20:21:33.544709+00,2,0,0,7,0,0.8,0,0.1,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,mockery is the best form of ridicule
2017-02-22 18:29:26.959292+00,0,0,0,0,0,0.7,0.025,0.2875,0.225,0.0125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,yeah dick that nasty old system produced people like you
2017-02-22 23:25:04.017232+00,0,0,0,4,1,0.725,0.2,0.175,0,0.0125,0.65,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,fire this twit
2017-02-23 00:46:00.077372+00,0,0,0,0,0,0.868421053,0,0.026315789,0,0,0.868421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,no he is a useless
2017-02-23 15:24:37.522493+00,0,1,0,0,0,0.5625,0.015625,0,0,0,0.578125,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,so why are you reading it doesnt that make you a total loser
2017-02-23 19:26:48.589094+00,0,0,0,7,0,0.9,0.1,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,spoken like a true hypocritical ideologue
2017-02-24 15:16:02.026143+00,0,0,0,1,2,0.754716981,0,0,0,0.037735849,0.679245283,0.094339623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,you are a bully
2017-02-25 05:24:26.068797+00,0,0,0,0,1,0.680555556,0.027777778,0.055555556,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,nope more of your garbage
2017-02-28 01:34:09.042906+00,2,0,0,0,0,0.9,0,0,0.1,0.8,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,no its just that what gay men do to each other is more clearly abusive
2017-02-28 06:18:26.198378+00,2,0,0,5,3,0.804347826,0.043478261,0.152173913,0,0,0.826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,who knew peter wall was such an imbecile
2017-02-28 15:21:15.092383+00,1,0,0,0,1,1,0.1,0.1,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,trash the blanc kind
2017-02-28 19:05:55.175897+00,0,0,0,0,0,0.75,0.03125,0.03125,0,0,0.734375,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,you sad little liar
2017-02-28 22:37:37.699752+00,0,0,0,0,0,0.640625,0,0.015625,0.015625,0.03125,0.640625,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,what a crybaby trump is
2017-03-01 03:10:14.121202+00,0,0,0,1,0,0.784313725,0,0,0.019607843,0,0.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,you are disgusting
2017-03-01 11:48:10.554362+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,and the title will be how i was the most useless president in modern history
2017-03-01 19:50:41.870599+00,0,0,0,0,0,0.546666667,0.013333333,0.04,0,0.026666667,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,so being a stinking drunk is better
2017-03-02 05:32:53.722235+00,0,0,0,1,0,0.870967742,0.048387097,0.177419355,0.048387097,0,0.822580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,another propaganda sucker
2017-03-02 22:08:13.709939+00,0,0,0,0,0,0.913793103,0.137931034,0.844827586,0,0.017241379,0.844827586,0.017241379,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,58,can he sue her for being a lying bitch
2017-03-03 00:17:18.682527+00,0,0,0,0,0,0.678571429,0.035714286,0.053571429,0,0.053571429,0.678571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56,she is gross
2017-03-03 17:07:25.295827+00,0,0,0,0,0,0.869565217,0,0.043478261,0,0,0.804347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,piece of trash himself
2017-03-04 02:06:40.291610+00,0,0,0,8,2,0.75,0.039473684,0.118421053,0,0.039473684,0.697368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,more unreadable trash
